DOD  VC   3.03
DOD  VO   3.05
DOD  VCB  3.30
DOD  VCG1 3.30
DOD  WH   0.00
DOD  WN   2.76
DOD  WCA  3.30
DOD  WC   3.03
DOD  WO   3.05
DOD  WCB  3.30
DOD  WCG  3.03
DOD  WCD1 3.18
DOD  WCD2 3.03
DOD  WCE2 3.03
DOD  WCE3 3.18
DOD  WNE  2.76
DOD  WHE  0.00
DOD  WCZ2 3.18
DOD  WCZ3 3.18
DOD  WCH2 3.18
DOD  YH   0.00
DOD  YN   2.76
DOD  YCA  3.30
DOD  YC   3.03
DOD  YO   3.05
DOD  YCB  3.30
DOD  YCG  3.03
DOD  YCD  3.18
DOD  YCE  3.18
DOD  YCZ  3.03
DOD  YOH  2.60
EH   EH   0.00
EH   EN   0.00
EH   ECA  0.00
EH   EC   0.00
EH   EO   0.00
EH   ECB  0.00
EH   ECG  0.00
EH   ECD  0.00
EH   EOE  0.00
EH   FH   0.00
EH   FN   0.00
EH   FCA  0.00
EH   FC   0.00
EH   FO   0.00
EH   FCB  0.00
EH   FCG  0.00
EH   FCD  0.00
EH   FCE  0.00
EH   FCZ  0.00
EH   GH   0.00
EH   GN   0.00
EH   GCA  0.00
EH   GC   0.00
EH   GO   0.00
EH   HH   0.00
EH   HN   0.00
EH   HCA  0.00
EH   HC   0.00
EH   HO   0.00
EH   HCB  0.00
EH   HCG  0.00
EH   HCD  0.00
EH   HND  0.00
EH   HHD  0.00
EH   HCE  0.00
EH   HNE  0.00
EH   IH   0.00
EH   IN   0.00
EH   ICA  0.00
EH   IC   0.00
EH   IO   0.00
EH   ICB  0.00
EH   ICG1 0.00
EH   ICG2 0.00
EH   ICD  0.00
EH   KH   0.00
EH   KN   0.00
EH   KCA  0.00
EH   KC   0.00
EH   KO   0.00
EH   KCB  0.00
EH   KCG  0.00
EH   KCD  0.00
EH   KCE  0.00
EH   KNZ  0.00
EH   LH   0.00
EH   LN   0.00
EH   LCA  0.00
EH   LC   0.00
EH   LO   0.00
EH   LCB  0.00
EH   LCG  0.00
EH   LCD1 0.00
EH   MH   0.00
EH   MN   0.00
EH   MCA  0.00
EH   MC   0.00
EH   MO   0.00
EH   MCB  0.00
EH   MCG  0.00
EH   MSD  0.00
EH   MCE  0.00
EH   NH   0.00
EH   NN   0.00
EH   NCA  0.00
EH   NC   0.00
EH   NO   0.00
EH   NCB  0.00
EH   NCG  0.00
EH   NOD  0.00
EH   NND  0.00
EH   NHD1 0.00
EH   NHD2 0.00
EH   PN   0.00
EH   PCA  0.00
EH   PC   0.00
EH   PO   0.00
EH   PCB  0.00
EH   PCG  0.00
EH   PCD  0.00
EH   QH   0.00
EH   QN   0.00
EH   QCA  0.00
EH   QC   0.00
EH   QO   0.00
EH   QCB  0.00
EH   QCG  0.00
EH   QCD  0.00
EH   QOE  0.00
EH   QNE  0.00
EH   QHE1 0.00
EH   QHE2 0.00
EH   RH   0.00
EH   RN   0.00
EH   RCA  0.00
EH   RC   0.00
EH   RO   0.00
EH   RCB  0.00
EH   RCG  0.00
EH   RCD  0.00
EH   RNE  0.00
EH   RCZ  0.00
EH   RNH  0.00
EH   SH   0.00
EH   SN   0.00
EH   SCA  0.00
EH   SC   0.00
EH   SO   0.00
EH   SCB  0.00
EH   SOG  0.00
EH   TH   0.00
EH   TN   0.00
EH   TCA  0.00
EH   TC   0.00
EH   TO   0.00
EH   TCB  0.00
EH   TCG  0.00
EH   TOG  0.00
EH   VH   0.00
EH   VN   0.00
EH   VCA  0.00
EH   VC   0.00
EH   VO   0.00
EH   VCB  0.00
EH   VCG1 0.00
EH   WH   0.00
EH   WN   0.00
EH   WCA  0.00
EH   WC   0.00
EH   WO   0.00
EH   WCB  0.00
EH   WCG  0.00
EH   WCD1 0.00
EH   WCD2 0.00
EH   WCE2 0.00
EH   WCE3 0.00
EH   WNE  0.00
EH   WHE  0.00
EH   WCZ2 0.00
EH   WCZ3 0.00
EH   WCH2 0.00
EH   YH   0.00
EH   YN   0.00
EH   YCA  0.00
EH   YC   0.00
EH   YO   0.00
EH   YCB  0.00
EH   YCG  0.00
EH   YCD  0.00
EH   YCE  0.00
EH   YCZ  0.00
EH   YOH  0.00
EN   EN   2.96
EN   ECA  3.52
EN   EC   3.25
EN   EO   2.76
EN   ECB  3.52
EN   ECG  3.52
EN   ECD  3.25
EN   EOE  2.76
EN   FH   0.00
EN   FN   2.96
EN   FCA  3.52
EN   FC   3.25
EN   FO   2.76
EN   FCB  3.52
EN   FCG  3.25
EN   FCD  3.40
EN   FCE  3.40
EN   FCZ  3.40
EN   GH   0.00
EN   GN   2.96
EN   GCA  3.52
EN   GC   3.25
EN   GO   2.76
EN   HH   0.00
EN   HN   2.96
EN   HCA  3.52
EN   HC   3.25
EN   HO   2.76
EN   HCB  3.52
EN   HCG  3.25
EN   HCD  3.40
EN   HND  2.96
EN   HHD  0.00
EN   HCE  3.40
EN   HNE  2.96
EN   IH   0.00
EN   IN   2.96
EN   ICA  3.52
EN   IC   3.25
EN   IO   2.76
EN   ICB  3.52
EN   ICG1 3.52
EN   ICG2 3.52
EN   ICD  3.52
EN   KH   0.00
EN   KN   2.96
EN   KCA  3.52
EN   KC   3.25
EN   KO   2.76
EN   KCB  3.52
EN   KCG  3.52
EN   KCD  3.52
EN   KCE  3.52
EN   KNZ  3.00
EN   LH   0.00
EN   LN   2.96
EN   LCA  3.52
EN   LC   3.25
EN   LO   2.76
EN   LCB  3.52
EN   LCG  3.52
EN   LCD1 3.52
EN   MH   0.00
EN   MN   2.96
EN   MCA  3.52
EN   MC   3.25
EN   MO   2.76
EN   MCB  3.52
EN   MCG  3.52
EN   MSD  3.41
EN   MCE  3.52
EN   NH   0.00
EN   NN   2.96
EN   NCA  3.52
EN   NC   3.25
EN   NO   2.76
EN   NCB  3.52
EN   NCG  3.25
EN   NOD  2.76
EN   NND  2.85
EN   NHD1 0.00
EN   NHD2 0.00
EN   PN   3.28
EN   PCA  3.52
EN   PC   3.25
EN   PO   2.76
EN   PCB  3.52
EN   PCG  3.52
EN   PCD  3.52
EN   QH   0.00
EN   QN   2.96
EN   QCA  3.52
EN   QC   3.25
EN   QO   2.76
EN   QCB  3.52
EN   QCG  3.52
EN   QCD  3.25
EN   QOE  2.76
EN   QNE  2.85
EN   QHE1 0.00
EN   QHE2 0.00
EN   RH   0.00
EN   RN   2.96
EN   RCA  3.52
EN   RC   3.25
EN   RO   2.76
EN   RCB  3.52
EN   RCG  3.52
EN   RCD  3.52
EN   RNE  2.96
EN   RCZ  3.25
EN   RNH  3.00
EN   SH   0.00
EN   SN   2.96
EN   SCA  3.52
EN   SC   3.25
EN   SO   2.76
EN   SCB  3.52
EN   SOG  2.80
EN   TH   0.00
EN   TN   2.96
EN   TCA  3.52
EN   TC   3.25
EN   TO   2.76
EN   TCB  3.52
EN   TCG  3.52
EN   TOG  2.80
EN   VH   0.00
EN   VN   2.96
EN   VCA  3.52
EN   VC   3.25
EN   VO   2.76
EN   VCB  3.52
EN   VCG1 3.52
EN   WH   0.00
EN   WN   2.96
EN   WCA  3.52
EN   WC   3.25
EN   WO   2.76
EN   WCB  3.52
EN   WCG  3.25
EN   WCD1 3.40
EN   WCD2 3.25
EN   WCE2 3.25
EN   WCE3 3.40
EN   WNE  2.96
EN   WHE  0.00
EN   WCZ2 3.40
EN   WCZ3 3.40
EN   WCH2 3.40
EN   YH   0.00
EN   YN   2.96
EN   YCA  3.52
EN   YC   3.25
EN   YO   2.76
EN   YCB  3.52
EN   YCG  3.25
EN   YCD  3.40
EN   YCE  3.40
EN   YCZ  3.25
EN   YOH  2.80
ECA  ECA  3.76
ECA  EC   3.49
ECA  EO   3.30
ECA  ECB  3.76
ECA  ECG  3.76
ECA  ECD  3.49
ECA  EOE  3.30
ECA  FH   0.00
ECA  FN   3.52
ECA  FCA  3.76
ECA  FC   3.49
ECA  FO   3.30
ECA  FCB  3.76
ECA  FCG  3.49
ECA  FCD  3.64
ECA  FCE  3.64
ECA  FCZ  3.64
ECA  GH   0.00
ECA  GN   3.52
ECA  GCA  3.76
ECA  GC   3.49
ECA  GO   3.30
ECA  HH   0.00
ECA  HN   3.52
ECA  HCA  3.76
ECA  HC   3.49
ECA  HO   3.30
ECA  HCB  3.76
ECA  HCG  3.49
ECA  HCD  3.64
ECA  HND  3.52
ECA  HHD  0.00
ECA  HCE  3.64
ECA  HNE  3.52
ECA  IH   0.00
ECA  IN   3.52
ECA  ICA  3.76
ECA  IC   3.49
ECA  IO   3.30
ECA  ICB  3.76
ECA  ICG1 3.76
ECA  ICG2 3.76
ECA  ICD  3.76
ECA  KH   0.00
ECA  KN   3.52
ECA  KCA  3.76
ECA  KC   3.49
ECA  KO   3.30
ECA  KCB  3.76
ECA  KCG  3.76
ECA  KCD  3.76
ECA  KCE  3.76
ECA  KNZ  3.52
ECA  LH   0.00
ECA  LN   3.52
ECA  LCA  3.76
ECA  LC   3.49
ECA  LO   3.30
ECA  LCB  3.76
ECA  LCG  3.76
ECA  LCD1 3.76
ECA  MH   0.00
ECA  MN   3.52
ECA  MCA  3.76
ECA  MC   3.49
ECA  MO   3.30
ECA  MCB  3.76
ECA  MCG  3.76
ECA  MSD  3.65
ECA  MCE  3.76
ECA  NH   0.00
ECA  NN   3.52
ECA  NCA  3.76
ECA  NC   3.49
ECA  NO   3.30
ECA  NCB  3.76
ECA  NCG  3.49
ECA  NOD  3.30
ECA  NND  3.52
ECA  NHD1 0.00
ECA  NHD2 0.00
ECA  PN   3.52
ECA  PCA  3.76
ECA  PC   3.49
ECA  PO   3.30
ECA  PCB  3.76
ECA  PCG  3.76
ECA  PCD  3.76
ECA  QH   0.00
ECA  QN   3.52
ECA  QCA  3.76
ECA  QC   3.49
ECA  QO   3.30
ECA  QCB  3.76
ECA  QCG  3.76
ECA  QCD  3.49
ECA  QOE  3.30
ECA  QNE  3.52
ECA  QHE1 0.00
ECA  QHE2 0.00
ECA  RH   0.00
ECA  RN   3.52
ECA  RCA  3.76
ECA  RC   3.49
ECA  RO   3.30
ECA  RCB  3.76
ECA  RCG  3.76
ECA  RCD  3.76
ECA  RNE  3.52
ECA  RCZ  3.49
ECA  RNH  3.52
ECA  SH   0.00
ECA  SN   3.52
ECA  SCA  3.76
ECA  SC   3.49
ECA  SO   3.30
ECA  SCB  3.76
ECA  SOG  3.34
ECA  TH   0.00
ECA  TN   3.52
ECA  TCA  3.76
ECA  TC   3.49
ECA  TO   3.30
ECA  TCB  3.76
ECA  TCG  3.76
ECA  TOG  3.34
ECA  VH   0.00
ECA  VN   3.52
ECA  VCA  3.76
ECA  VC   3.49
ECA  VO   3.30
ECA  VCB  3.76
ECA  VCG1 3.76
ECA  WH   0.00
ECA  WN   3.52
ECA  WCA  3.76
ECA  WC   3.49
ECA  WO   3.30
ECA  WCB  3.76
ECA  WCG  3.49
ECA  WCD1 3.64
ECA  WCD2 3.49
ECA  WCE2 3.49
ECA  WCE3 3.64
ECA  WNE  3.52
ECA  WHE  0.00
ECA  WCZ2 3.64
ECA  WCZ3 3.64
ECA  WCH2 3.64
ECA  YH   0.00
ECA  YN   3.52
ECA  YCA  3.76
ECA  YC   3.49
ECA  YO   3.30
ECA  YCB  3.76
ECA  YCG  3.49
ECA  YCD  3.64
ECA  YCE  3.64
ECA  YCZ  3.49
ECA  YOH  3.34
EC   EC   3.22
EC   EO   3.03
EC   ECB  3.49
EC   ECG  3.49
EC   ECD  3.22
EC   EOE  3.03
EC   FH   0.00
EC   FN   3.25
EC   FCA  3.49
EC   FC   3.22
EC   FO   3.03
EC   FCB  3.49
EC   FCG  3.22
EC   FCD  3.37
EC   FCE  3.37
EC   FCZ  3.37
EC   GH   0.00
EC   GN   3.25
EC   GCA  3.49
EC   GC   3.22
EC   GO   3.03
EC   HH   0.00
EC   HN   3.25
EC   HCA  3.49
EC   HC   3.22
EC   HO   3.03
EC   HCB  3.49
EC   HCG  3.22
EC   HCD  3.37
EC   HND  3.25
EC   HHD  0.00
EC   HCE  3.37
EC   HNE  3.25
EC   IH   0.00
EC   IN   3.25
EC   ICA  3.49
EC   IC   3.22
EC   IO   3.03
EC   ICB  3.49
EC   ICG1 3.49
EC   ICG2 3.49
EC   ICD  3.49
EC   KH   0.00
EC   KN   3.25
EC   KCA  3.49
EC   KC   3.22
EC   KO   3.03
EC   KCB  3.49
EC   KCG  3.49
EC   KCD  3.49
EC   KCE  3.49
EC   KNZ  3.25
EC   LH   0.00
EC   LN   3.25
EC   LCA  3.49
EC   LC   3.22
EC   LO   3.03
EC   LCB  3.49
EC   LCG  3.49
EC   LCD1 3.49
EC   MH   0.00
EC   MN   3.25
EC   MCA  3.49
EC   MC   3.22
EC   MO   3.03
EC   MCB  3.49
EC   MCG  3.49
EC   MSD  3.38
EC   MCE  3.49
EC   NH   0.00
EC   NN   3.25
EC   NCA  3.49
EC   NC   3.22
EC   NO   3.03
EC   NCB  3.49
EC   NCG  3.22
EC   NOD  3.03
EC   NND  3.25
EC   NHD1 0.00
EC   NHD2 0.00
EC   PN   3.25
EC   PCA  3.49
EC   PC   3.22
EC   PO   3.03
EC   PCB  3.49
EC   PCG  3.49
EC   PCD  3.49
EC   QH   0.00
EC   QN   3.25
EC   QCA  3.49
EC   QC   3.22
EC   QO   3.03
EC   QCB  3.49
EC   QCG  3.49
EC   QCD  3.22
EC   QOE  3.03
EC   QNE  3.25
EC   QHE1 0.00
EC   QHE2 0.00
EC   RH   0.00
EC   RN   3.25
EC   RCA  3.49
EC   RC   3.22
EC   RO   3.03
EC   RCB  3.49
EC   RCG  3.49
EC   RCD  3.49
EC   RNE  3.25
EC   RCZ  3.22
EC   RNH  3.25
EC   SH   0.00
EC   SN   3.25
EC   SCA  3.49
EC   SC   3.22
EC   SO   3.03
EC   SCB  3.49
EC   SOG  3.07
EC   TH   0.00
EC   TN   3.25
EC   TCA  3.49
EC   TC   3.22
EC   TO   3.03
EC   TCB  3.49
EC   TCG  3.49
EC   TOG  3.07
EC   VH   0.00
EC   VN   3.25
EC   VCA  3.49
EC   VC   3.22
EC   VO   3.03
EC   VCB  3.49
EC   VCG1 3.49
EC   WH   0.00
EC   WN   3.25
EC   WCA  3.49
EC   WC   3.22
EC   WO   3.03
EC   WCB  3.49
EC   WCG  3.22
EC   WCD1 3.37
EC   WCD2 3.22
EC   WCE2 3.22
EC   WCE3 3.37
EC   WNE  3.25
EC   WHE  0.00
EC   WCZ2 3.37
EC   WCZ3 3.37
EC   WCH2 3.37
EC   YH   0.00
EC   YN   3.25
EC   YCA  3.49
EC   YC   3.22
EC   YO   3.03
EC   YCB  3.49
EC   YCG  3.22
EC   YCD  3.37
EC   YCE  3.37
EC   YCZ  3.22
EC   YOH  3.07
EO   EO   3.05
EO   ECB  3.30
EO   ECG  3.30
EO   ECD  3.03
EO   EOE  3.05
EO   FH   0.00
EO   FN   2.76
EO   FCA  3.30
EO   FC   3.03
EO   FO   3.05
EO   FCB  3.30
EO   FCG  3.03
EO   FCD  3.18
EO   FCE  3.18
EO   FCZ  3.18
EO   GH   0.00
EO   GN   2.76
EO   GCA  3.30
EO   GC   3.03
EO   GO   3.05
EO   HH   0.00
EO   HN   2.76
EO   HCA  3.30
EO   HC   3.03
EO   HO   3.05
EO   HCB  3.30
EO   HCG  3.03
EO   HCD  3.18
EO   HND  2.76
EO   HHD  0.00
EO   HCE  3.18
EO   HNE  2.76
EO   IH   0.00
EO   IN   2.76
EO   ICA  3.30
EO   IC   3.03
EO   IO   3.05
EO   ICB  3.30
EO   ICG1 3.30
EO   ICG2 3.30
EO   ICD  3.30
EO   KH   0.00
EO   KN   2.76
EO   KCA  3.30
EO   KC   3.03
EO   KO   3.05
EO   KCB  3.30
EO   KCG  3.30
EO   KCD  3.30
EO   KCE  3.30
EO   KNZ  2.60
EO   LH   0.00
EO   LN   2.76
EO   LCA  3.30
EO   LC   3.03
EO   LO   3.05
EO   LCB  3.30
EO   LCG  3.30
EO   LCD1 3.30
EO   MH   0.00
EO   MN   2.76
EO   MCA  3.30
EO   MC   3.03
EO   MO   3.05
EO   MCB  3.30
EO   MCG  3.30
EO   MSD  3.19
EO   MCE  3.30
EO   NH   0.00
EO   NN   2.76
EO   NCA  3.30
EO   NC   3.03
EO   NO   3.05
EO   NCB  3.30
EO   NCG  3.03
EO   NOD  3.05
EO   NND  2.82
EO   NHD1 0.00
EO   NHD2 0.00
EO   PN   3.06
EO   PCA  3.30
EO   PC   3.03
EO   PO   3.05
EO   PCB  3.30
EO   PCG  3.30
EO   PCD  3.30
EO   QH   0.00
EO   QN   2.76
EO   QCA  3.30
EO   QC   3.03
EO   QO   3.05
EO   QCB  3.30
EO   QCG  3.30
EO   QCD  3.03
EO   QOE  3.05
EO   QNE  2.82
EO   QHE1 0.00
EO   QHE2 0.00
EO   RH   0.00
EO   RN   2.76
EO   RCA  3.30
EO   RC   3.03
EO   RO   3.05
EO   RCB  3.30
EO   RCG  3.30
EO   RCD  3.30
EO   RNE  2.76
EO   RCZ  3.03
EO   RNH  2.60
EO   SH   0.00
EO   SN   2.76
EO   SCA  3.30
EO   SC   3.03
EO   SO   3.05
EO   SCB  3.30
EO   SOG  2.60
EO   TH   0.00
EO   TN   2.76
EO   TCA  3.30
EO   TC   3.03
EO   TO   3.05
EO   TCB  3.30
EO   TCG  3.30
EO   TOG  2.60
EO   VH   0.00
EO   VN   2.76
EO   VCA  3.30
EO   VC   3.03
EO   VO   3.05
EO   VCB  3.30
EO   VCG1 3.30
EO   WH   0.00
EO   WN   2.76
EO   WCA  3.30
EO   WC   3.03
EO   WO   3.05
EO   WCB  3.30
EO   WCG  3.03
EO   WCD1 3.18
EO   WCD2 3.03
EO   WCE2 3.03
EO   WCE3 3.18
EO   WNE  2.76
EO   WHE  0.00
EO   WCZ2 3.18
EO   WCZ3 3.18
EO   WCH2 3.18
EO   YH   0.00
EO   YN   2.76
EO   YCA  3.30
EO   YC   3.03
EO   YO   3.05
EO   YCB  3.30
EO   YCG  3.03
EO   YCD  3.18
EO   YCE  3.18
EO   YCZ  3.03
EO   YOH  2.60
ECB  ECB  3.76
ECB  ECG  3.76
ECB  ECD  3.49
ECB  EOE  3.30
ECB  FH   0.00
ECB  FN   3.52
ECB  FCA  3.76
ECB  FC   3.49
ECB  FO   3.30
ECB  FCB  3.76
ECB  FCG  3.49
ECB  FCD  3.64
ECB  FCE  3.64
ECB  FCZ  3.64
ECB  GH   0.00
ECB  GN   3.52
ECB  GCA  3.76
ECB  GC   3.49
ECB  GO   3.30
ECB  HH   0.00
ECB  HN   3.52
ECB  HCA  3.76
ECB  HC   3.49
ECB  HO   3.30
ECB  HCB  3.76
ECB  HCG  3.49
ECB  HCD  3.64
ECB  HND  3.52
ECB  HHD  0.00
ECB  HCE  3.64
ECB  HNE  3.52
ECB  IH   0.00
ECB  IN   3.52
ECB  ICA  3.76
ECB  IC   3.49
ECB  IO   3.30
ECB  ICB  3.76
ECB  ICG1 3.76
ECB  ICG2 3.76
ECB  ICD  3.76
ECB  KH   0.00
ECB  KN   3.52
ECB  KCA  3.76
ECB  KC   3.49
ECB  KO   3.30
ECB  KCB  3.76
ECB  KCG  3.76
ECB  KCD  3.76
ECB  KCE  3.76
ECB  KNZ  3.52
ECB  LH   0.00
ECB  LN   3.52
ECB  LCA  3.76
ECB  LC   3.49
ECB  LO   3.30
ECB  LCB  3.76
ECB  LCG  3.76
ECB  LCD1 3.76
ECB  MH   0.00
ECB  MN   3.52
ECB  MCA  3.76
ECB  MC   3.49
ECB  MO   3.30
ECB  MCB  3.76
ECB  MCG  3.76
ECB  MSD  3.65
ECB  MCE  3.76
ECB  NH   0.00
ECB  NN   3.52
ECB  NCA  3.76
ECB  NC   3.49
ECB  NO   3.30
ECB  NCB  3.76
ECB  NCG  3.49
ECB  NOD  3.30
ECB  NND  3.52
ECB  NHD1 0.00
ECB  NHD2 0.00
ECB  PN   3.52
ECB  PCA  3.76
ECB  PC   3.49
ECB  PO   3.30
ECB  PCB  3.76
ECB  PCG  3.76
ECB  PCD  3.76
ECB  QH   0.00
ECB  QN   3.52
ECB  QCA  3.76
ECB  QC   3.49
ECB  QO   3.30
ECB  QCB  3.76
ECB  QCG  3.76
ECB  QCD  3.49
ECB  QOE  3.30
ECB  QNE  3.52
ECB  QHE1 0.00
ECB  QHE2 0.00
ECB  RH   0.00
ECB  RN   3.52
ECB  RCA  3.76
ECB  RC   3.49
ECB  RO   3.30
ECB  RCB  3.76
ECB  RCG  3.76
ECB  RCD  3.76
ECB  RNE  3.52
ECB  RCZ  3.49
ECB  RNH  3.52
ECB  SH   0.00
ECB  SN   3.52
ECB  SCA  3.76
ECB  SC   3.49
ECB  SO   3.30
ECB  SCB  3.76
ECB  SOG  3.34
ECB  TH   0.00
ECB  TN   3.52
ECB  TCA  3.76
ECB  TC   3.49
ECB  TO   3.30
ECB  TCB  3.76
ECB  TCG  3.76
ECB  TOG  3.34
ECB  VH   0.00
ECB  VN   3.52
ECB  VCA  3.76
ECB  VC   3.49
ECB  VO   3.30
ECB  VCB  3.76
ECB  VCG1 3.76
ECB  WH   0.00
ECB  WN   3.52
ECB  WCA  3.76
ECB  WC   3.49
ECB  WO   3.30
ECB  WCB  3.76
ECB  WCG  3.49
ECB  WCD1 3.64
ECB  WCD2 3.49
ECB  WCE2 3.49
ECB  WCE3 3.64
ECB  WNE  3.52
ECB  WHE  0.00
ECB  WCZ2 3.64
ECB  WCZ3 3.64
ECB  WCH2 3.64
ECB  YH   0.00
ECB  YN   3.52
ECB  YCA  3.76
ECB  YC   3.49
ECB  YO   3.30
ECB  YCB  3.76
ECB  YCG  3.49
ECB  YCD  3.64
ECB  YCE  3.64
ECB  YCZ  3.49
ECB  YOH  3.34
ECG  ECG  3.76
ECG  ECD  3.49
ECG  EOE  3.30
ECG  FH   0.00
ECG  FN   3.52
ECG  FCA  3.76
ECG  FC   3.49
ECG  FO   3.30
ECG  FCB  3.76
ECG  FCG  3.49
ECG  FCD  3.64
ECG  FCE  3.64
ECG  FCZ  3.64
ECG  GH   0.00
ECG  GN   3.52
ECG  GCA  3.76
ECG  GC   3.49
ECG  GO   3.30
ECG  HH   0.00
ECG  HN   3.52
ECG  HCA  3.76
ECG  HC   3.49
ECG  HO   3.30
ECG  HCB  3.76
ECG  HCG  3.49
ECG  HCD  3.64
ECG  HND  3.52
ECG  HHD  0.00
ECG  HCE  3.64
ECG  HNE  3.52
ECG  IH   0.00
ECG  IN   3.52
ECG  ICA  3.76
ECG  IC   3.49
ECG  IO   3.30
ECG  ICB  3.76
ECG  ICG1 3.76
ECG  ICG2 3.76
ECG  ICD  3.76
ECG  KH   0.00
ECG  KN   3.52
ECG  KCA  3.76
ECG  KC   3.49
ECG  KO   3.30
ECG  KCB  3.76
ECG  KCG  3.76
ECG  KCD  3.76
ECG  KCE  3.76
ECG  KNZ  3.52
ECG  LH   0.00
ECG  LN   3.52
ECG  LCA  3.76
ECG  LC   3.49
ECG  LO   3.30
ECG  LCB  3.76
ECG  LCG  3.76
ECG  LCD1 3.76
ECG  MH   0.00
ECG  MN   3.52
ECG  MCA  3.76
ECG  MC   3.49
ECG  MO   3.30
ECG  MCB  3.76
ECG  MCG  3.76
ECG  MSD  3.65
ECG  MCE  3.76
ECG  NH   0.00
ECG  NN   3.52
ECG  NCA  3.76
ECG  NC   3.49
ECG  NO   3.30
ECG  NCB  3.76
ECG  NCG  3.49
ECG  NOD  3.30
ECG  NND  3.52
ECG  NHD1 0.00
ECG  NHD2 0.00
ECG  PN   3.52
ECG  PCA  3.76
ECG  PC   3.49
ECG  PO   3.30
ECG  PCB  3.76
ECG  PCG  3.76
ECG  PCD  3.76
ECG  QH   0.00
ECG  QN   3.52
ECG  QCA  3.76
ECG  QC   3.49
ECG  QO   3.30
ECG  QCB  3.76
ECG  QCG  3.76
ECG  QCD  3.49
ECG  QOE  3.30
ECG  QNE  3.52
ECG  QHE1 0.00
ECG  QHE2 0.00
ECG  RH   0.00
ECG  RN   3.52
ECG  RCA  3.76
ECG  RC   3.49
ECG  RO   3.30
ECG  RCB  3.76
ECG  RCG  3.76
ECG  RCD  3.76
ECG  RNE  3.52
ECG  RCZ  3.49
ECG  RNH  3.52
ECG  SH   0.00
ECG  SN   3.52
ECG  SCA  3.76
ECG  SC   3.49
ECG  SO   3.30
ECG  SCB  3.76
ECG  SOG  3.34
ECG  TH   0.00
ECG  TN   3.52
ECG  TCA  3.76
ECG  TC   3.49
ECG  TO   3.30
ECG  TCB  3.76
ECG  TCG  3.76
ECG  TOG  3.34
ECG  VH   0.00
ECG  VN   3.52
ECG  VCA  3.76
ECG  VC   3.49
ECG  VO   3.30
ECG  VCB  3.76
ECG  VCG1 3.76
ECG  WH   0.00
ECG  WN   3.52
ECG  WCA  3.76
ECG  WC   3.49
ECG  WO   3.30
ECG  WCB  3.76
ECG  WCG  3.49
ECG  WCD1 3.64
ECG  WCD2 3.49
ECG  WCE2 3.49
ECG  WCE3 3.64
ECG  WNE  3.52
ECG  WHE  0.00
ECG  WCZ2 3.64
ECG  WCZ3 3.64
ECG  WCH2 3.64
ECG  YH   0.00
ECG  YN   3.52
ECG  YCA  3.76
ECG  YC   3.49
ECG  YO   3.30
ECG  YCB  3.76
ECG  YCG  3.49
ECG  YCD  3.64
ECG  YCE  3.64
ECG  YCZ  3.49
ECG  YOH  3.34
ECD  ECD  3.22
ECD  EOE  3.03
ECD  FH   0.00
ECD  FN   3.25
ECD  FCA  3.49
ECD  FC   3.22
ECD  FO   3.03
ECD  FCB  3.49
ECD  FCG  3.22
ECD  FCD  3.37
ECD  FCE  3.37
ECD  FCZ  3.37
ECD  GH   0.00
ECD  GN   3.25
ECD  GCA  3.49
ECD  GC   3.22
ECD  GO   3.03
ECD  HH   0.00
ECD  HN   3.25
ECD  HCA  3.49
ECD  HC   3.22
ECD  HO   3.03
ECD  HCB  3.49
ECD  HCG  3.22
ECD  HCD  3.37
ECD  HND  3.25
ECD  HHD  0.00
ECD  HCE  3.37
ECD  HNE  3.25
ECD  IH   0.00
ECD  IN   3.25
ECD  ICA  3.49
ECD  IC   3.22
ECD  IO   3.03
ECD  ICB  3.49
ECD  ICG1 3.49
ECD  ICG2 3.49
ECD  ICD  3.49
ECD  KH   0.00
ECD  KN   3.25
ECD  KCA  3.49
ECD  KC   3.22
ECD  KO   3.03
ECD  KCB  3.49
ECD  KCG  3.49
ECD  KCD  3.49
ECD  KCE  3.49
ECD  KNZ  3.25
ECD  LH   0.00
ECD  LN   3.25
ECD  LCA  3.49
ECD  LC   3.22
ECD  LO   3.03
ECD  LCB  3.49
ECD  LCG  3.49
ECD  LCD1 3.49
ECD  MH   0.00
ECD  MN   3.25
ECD  MCA  3.49
ECD  MC   3.22
ECD  MO   3.03
ECD  MCB  3.49
ECD  MCG  3.49
ECD  MSD  3.38
ECD  MCE  3.49
ECD  NH   0.00
ECD  NN   3.25
ECD  NCA  3.49
ECD  NC   3.22
ECD  NO   3.03
ECD  NCB  3.49
ECD  NCG  3.22
ECD  NOD  3.03
ECD  NND  3.25
ECD  NHD1 0.00
ECD  NHD2 0.00
ECD  PN   3.25
ECD  PCA  3.49
ECD  PC   3.22
ECD  PO   3.03
ECD  PCB  3.49
ECD  PCG  3.49
ECD  PCD  3.49
ECD  QH   0.00
ECD  QN   3.25
ECD  QCA  3.49
ECD  QC   3.22
ECD  QO   3.03
ECD  QCB  3.49
ECD  QCG  3.49
ECD  QCD  3.22
ECD  QOE  3.03
ECD  QNE  3.25
ECD  QHE1 0.00
ECD  QHE2 0.00
ECD  RH   0.00
ECD  RN   3.25
ECD  RCA  3.49
ECD  RC   3.22
ECD  RO   3.03
ECD  RCB  3.49
ECD  RCG  3.49
ECD  RCD  3.49
ECD  RNE  3.25
ECD  RCZ  3.22
