# ------------------ Peptide bond ---------------
TCA TO TC WN 100 TRANS
TCA TO TC YN 100 TRANS
VCA VO VC AN 100 TRANS
VCA VO VC CN 100 TRANS
VCA VO VC DN 100 TRANS
VCA VO VC EN 100 TRANS
VCA VO VC FN 100 TRANS
VCA VO VC GN 100 TRANS
VCA VO VC HN 100 TRANS
VCA VO VC IN 100 TRANS
VCA VO VC KN 100 TRANS
VCA VO VC LN 100 TRANS
VCA VO VC MN 100 TRANS
VCA VO VC NN 100 TRANS
VCA VO VC PN 100 TRANS
VCA VO VC QN 100 TRANS
VCA VO VC RN 100 TRANS
VCA VO VC SN 100 TRANS
VCA VO VC TN 100 TRANS
VCA VO VC VN 100 TRANS
VCA VO VC WN 100 TRANS
VCA VO VC YN 100 TRANS
WCA WO WC AN 100 TRANS
WCA WO WC CN 100 TRANS
WCA WO WC DN 100 TRANS
WCA WO WC EN 100 TRANS
WCA WO WC FN 100 TRANS
WCA WO WC GN 100 TRANS
WCA WO WC HN 100 TRANS
WCA WO WC IN 100 TRANS
WCA WO WC KN 100 TRANS
WCA WO WC LN 100 TRANS
WCA WO WC MN 100 TRANS
WCA WO WC NN 100 TRANS
WCA WO WC PN 100 TRANS
WCA WO WC QN 100 TRANS
WCA WO WC RN 100 TRANS
WCA WO WC SN 100 TRANS
WCA WO WC TN 100 TRANS
WCA WO WC VN 100 TRANS
WCA WO WC WN 100 TRANS
WCA WO WC YN 100 TRANS
YCA YO YC AN 100 TRANS
YCA YO YC CN 100 TRANS
YCA YO YC DN 100 TRANS
YCA YO YC EN 100 TRANS
YCA YO YC FN 100 TRANS
YCA YO YC GN 100 TRANS
YCA YO YC HN 100 TRANS
YCA YO YC IN 100 TRANS
YCA YO YC KN 100 TRANS
YCA YO YC LN 100 TRANS
YCA YO YC MN 100 TRANS
YCA YO YC NN 100 TRANS
YCA YO YC PN 100 TRANS
YCA YO YC QN 100 TRANS
YCA YO YC RN 100 TRANS
YCA YO YC SN 100 TRANS
YCA YO YC TN 100 TRANS
YCA YO YC VN 100 TRANS
