 MCA  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 MC   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 MO   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 MCB  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 MCG  0.000000000000000 0.005574888552395 -0.022299554209580 -0.322704651173652 2.382729680347768 4.000000000000000 -0.005617565648314 0.044599108419161 -0.233506434335330 1.091911075653162 8.000000000000000 0.006851044853876 -0.022811679360612 -0.146356718101135 0.511946871526291 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 24.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 28.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 MSD  0.000000000000000 0.001758748205778 -0.007034992823110 -0.129875864634404 1.737161186140325 4.000000000000000 -0.004452100883704 0.014069985646220 -0.101735893341964 1.217657727602708 8.000000000000000 0.010785805213664 -0.039355224958234 -0.202876850590017 0.750899468017291 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 24.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 28.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 MCE  0.000000000000000 0.001760237765033 -0.007040951060132 -0.147644503384847 1.673583274533778 4.000000000000000 -0.001587821525471 0.014081902120265 -0.119480699144318 1.083005260994389 8.000000000000000 0.000144416325120 -0.004971956185388 -0.083040915404810 0.728772320711208 12.000000000000000 0.002954088824036 -0.003238960283947 -0.115884581282149 0.326300004933449 16.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 24.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 28.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 32.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 NH   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 NN   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 NCA  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 NC   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 NO   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 NCB  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 NCG  0.000000000000000 0.007607088583933 -0.030428354335732 -0.248990854617580 1.010800804954905 4.000000000000000 -0.007491171502022 0.060856708671465 -0.127277437274650 0.014837386484587 8.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 20.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 24.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 NOD  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 NND  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 NHD1  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 NHD2  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 PN   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 PCA  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 PC   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 PO   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 PCB  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 PCG  0.000000000000000 0.010869355131053 -0.043477420524212 -0.173909682096849 0.695638728387396 4.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 8.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 PCD  0.000000000000000 0.025576705982827 -0.102306823931306 -0.409227295725225 1.636909182900902 4.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 8.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 QH   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 QN   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 QCA  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 QC   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 QO   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 QCB  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 QCG  0.000000000000000 0.019427886159921 -0.077711544639682 -0.310846178558730 1.243384714234918 4.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 8.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 QCD  0.000000000000000 0.014762138905394 -0.059048555621577 -0.236194222486307 0.944776889945227 4.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 8.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 QOE  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 QNE  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 QHE1  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 QHE2  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
